throughput	time
48384.633	2019-08-27T19:31:59.000Z
44938.166	2019-08-27T19:32:29.000Z
29089.233	2019-08-27T19:32:59.000Z
37353.3	2019-08-27T19:33:29.000Z
29518.167	2019-08-27T19:33:59.000Z
43934.967	2019-08-27T19:34:29.000Z
42730.8	2019-08-27T19:34:59.000Z
41234.734	2019-08-27T19:35:29.000Z
11376.867	2019-08-27T19:35:59.000Z
23889.934	2019-08-27T19:36:29.000Z
51088.933	2019-08-27T19:36:59.000Z
51106.133	2019-08-27T19:37:29.000Z
48098.167	2019-08-27T19:37:59.000Z
49991.8	2019-08-27T19:38:29.000Z
50054.234	2019-08-27T19:38:59.000Z
50416.533	2019-08-27T19:39:29.000Z
50944.333	2019-08-27T19:39:59.000Z
29689.167	2019-08-27T19:40:29.000Z
1420.9	2019-08-27T19:40:59.000Z
1531.567	2019-08-27T19:41:29.000Z
2591.534	2019-08-27T19:41:59.000Z
3866.967	2019-08-27T19:42:29.000Z
1264.3	2019-08-27T19:42:59.000Z
28084.567	2019-08-27T19:43:29.000Z
64461.434	2019-08-27T19:43:59.000Z
42100.367	2019-08-27T19:44:29.000Z
4584.5	2019-08-27T19:44:59.000Z
12694.967	2019-08-27T19:45:29.000Z
1975.967	2019-08-27T19:45:59.000Z
73762.667	2019-08-27T19:46:29.000Z
38328.834	2019-08-27T19:46:59.000Z
9055.733	2019-08-27T19:47:29.000Z
5617.3	2019-08-27T19:47:59.000Z
25195.9	2019-08-27T19:48:29.000Z
7713.8	2019-08-27T19:48:59.000Z
9399.5	2019-08-27T19:49:29.000Z
3283.4	2019-08-27T19:49:59.000Z
62796.567	2019-08-27T19:50:29.000Z
7069.466	2019-08-27T19:50:59.000Z
46090.9	2019-08-27T19:51:29.000Z
24714	2019-08-27T19:51:59.000Z
91427.667	2019-08-27T19:52:29.000Z
77991.367	2019-08-27T19:52:59.000Z
66792.666	2019-08-27T19:53:29.000Z
59728.766	2019-08-27T19:53:59.000Z
62958.5	2019-08-27T19:54:29.000Z
33810.734	2019-08-27T19:54:59.000Z
18323.734	2019-08-27T19:55:29.000Z
15690	2019-08-27T19:55:59.000Z
4123.367	2019-08-27T19:56:29.000Z
13150.634	2019-08-27T19:56:59.000Z
39212.967	2019-08-27T19:57:29.000Z
7880.567	2019-08-27T19:57:59.000Z
21829.867	2019-08-27T19:58:29.000Z
57188.733	2019-08-27T19:58:59.000Z
48661.567	2019-08-27T19:59:29.000Z
60232.033	2019-08-27T19:59:59.000Z
62732.566	2019-08-27T20:00:29.000Z
55499.7	2019-08-27T20:00:59.000Z
35435	2019-08-27T20:01:29.000Z
33932.833	2019-08-27T20:01:59.000Z
29782.166	2019-08-27T20:02:29.000Z
28505.733	2019-08-27T20:02:59.000Z
31007.934	2019-08-27T20:03:29.000Z
35462.267	2019-08-27T20:03:59.000Z
29937.2	2019-08-27T20:04:29.000Z
28287	2019-08-27T20:04:59.000Z
38617.066	2019-08-27T20:05:29.000Z
28688.266	2019-08-27T20:05:59.000Z
27330.233	2019-08-27T20:06:29.000Z
31092.633	2019-08-27T20:06:59.000Z
38128.767	2019-08-27T20:07:29.000Z
44297.833	2019-08-27T20:07:59.000Z
71550.967	2019-08-27T20:08:29.000Z
82458.734	2019-08-27T20:08:59.000Z
60201.033	2019-08-27T20:09:29.000Z
46828.033	2019-08-27T20:09:59.000Z
46491.6	2019-08-27T20:10:29.000Z
68862.666	2019-08-27T20:10:59.000Z
76759.833	2019-08-27T20:11:29.000Z
81393.4	2019-08-27T20:11:59.000Z
79784.234	2019-08-27T20:12:29.000Z
68229.467	2019-08-27T20:12:59.000Z
65258.934	2019-08-27T20:13:29.000Z
66721.167	2019-08-27T20:13:59.000Z
61681.333	2019-08-27T20:14:29.000Z
63493.667	2019-08-27T20:14:59.000Z
58486.2	2019-08-27T20:15:29.000Z
63905.166	2019-08-27T20:15:59.000Z
56567.067	2019-08-27T20:16:29.000Z
58810.3	2019-08-27T20:16:59.000Z
60806.734	2019-08-27T20:17:29.000Z
59017.733	2019-08-27T20:17:59.000Z
56865.4	2019-08-27T20:18:29.000Z
29505.834	2019-08-27T20:18:59.000Z
26723.533	2019-08-27T20:19:29.000Z
45989	2019-08-27T20:19:59.000Z
37621.7	2019-08-27T20:20:29.000Z
72247.9	2019-08-27T20:20:59.000Z
85997.7	2019-08-27T20:21:29.000Z
69164.4	2019-08-27T20:21:59.000Z
72407	2019-08-27T20:22:29.000Z
71681.9	2019-08-27T20:22:59.000Z
61644.366	2019-08-27T20:23:29.000Z
69630.7	2019-08-27T20:23:59.000Z
66178.633	2019-08-27T20:24:29.000Z
73070.9	2019-08-27T20:24:59.000Z
67111.3	2019-08-27T20:25:29.000Z
70460.433	2019-08-27T20:25:59.000Z
67662.7	2019-08-27T20:26:29.000Z
70699.2	2019-08-27T20:26:59.000Z
70541.366	2019-08-27T20:27:29.000Z
82245.567	2019-08-27T20:27:59.000Z
95085.166	2019-08-27T20:28:29.000Z
78860.033	2019-08-27T20:28:59.000Z
79567.534	2019-08-27T20:29:29.000Z
72564.134	2019-08-27T20:29:59.000Z
69207.333	2019-08-27T20:30:29.000Z
97159.966	2019-08-27T20:30:59.000Z
95146.033	2019-08-27T20:31:29.000Z
75862.034	2019-08-27T20:31:59.000Z
59238.467	2019-08-27T20:32:29.000Z
68018.1	2019-08-27T20:32:59.000Z
63366.666	2019-08-27T20:33:29.000Z
58050.866	2019-08-27T20:33:59.000Z
61990.2	2019-08-27T20:34:29.000Z
56052.567	2019-08-27T20:34:59.000Z
57598.433	2019-08-27T20:35:29.000Z
57870.1	2019-08-27T20:35:59.000Z
57259.967	2019-08-27T20:36:29.000Z
57562.2	2019-08-27T20:36:59.000Z
59271.4	2019-08-27T20:37:29.000Z
60555.467	2019-08-27T20:37:59.000Z
55698.533	2019-08-27T20:38:29.000Z
68840.233	2019-08-27T20:38:59.000Z
65256.633	2019-08-27T20:39:29.000Z
76941.567	2019-08-27T20:39:59.000Z
57922.667	2019-08-27T20:40:29.000Z
67421.233	2019-08-27T20:40:59.000Z
62686.2	2019-08-27T20:41:29.000Z
60922.7	2019-08-27T20:41:59.000Z
58333.6	2019-08-27T20:42:29.000Z
65877.867	2019-08-27T20:42:59.000Z
53488.334	2019-08-27T20:43:29.000Z
65904.7	2019-08-27T20:43:59.000Z
66502.6	2019-08-27T20:44:29.000Z
69876.8	2019-08-27T20:44:59.000Z
62008.5	2019-08-27T20:45:29.000Z
65593.3	2019-08-27T20:45:59.000Z
66645.333	2019-08-27T20:46:29.000Z
68735.233	2019-08-27T20:46:59.000Z
69422.7	2019-08-27T20:47:29.000Z
65408.134	2019-08-27T20:47:59.000Z
75255.333	2019-08-27T20:48:29.000Z
80542.433	2019-08-27T20:48:59.000Z
65080.6	2019-08-27T20:49:29.000Z
66232.8	2019-08-27T20:49:59.000Z
65267.767	2019-08-27T20:50:29.000Z
63164.8	2019-08-27T20:50:59.000Z
77393.4	2019-08-27T20:51:29.000Z
63467.6	2019-08-27T20:51:59.000Z
43438.234	2019-08-27T20:52:29.000Z
84634.9	2019-08-27T20:52:59.000Z
70658.366	2019-08-27T20:53:29.000Z
67074.834	2019-08-27T20:53:59.000Z
53131.334	2019-08-27T20:54:29.000Z
63934.2	2019-08-27T20:54:59.000Z
65711.467	2019-08-27T20:55:29.000Z
67466.1	2019-08-27T20:55:59.000Z
57035.767	2019-08-27T20:56:29.000Z
60524.967	2019-08-27T20:56:59.000Z
68833.033	2019-08-27T20:57:29.000Z
66140.6	2019-08-27T20:57:59.000Z
78308.466	2019-08-27T20:58:29.000Z
115144.3	2019-08-27T20:58:59.000Z
95882.2	2019-08-27T20:59:29.000Z
102866.034	2019-08-27T20:59:59.000Z
70611.267	2019-08-27T21:00:29.000Z
62344.067	2019-08-27T21:00:59.000Z
64089.034	2019-08-27T21:01:29.000Z
70376.334	2019-08-27T21:01:59.000Z
94977.433	2019-08-27T21:02:29.000Z
81781.8	2019-08-27T21:02:59.000Z
69510.167	2019-08-27T21:03:29.000Z
55637.633	2019-08-27T21:03:59.000Z
48171.833	2019-08-27T21:04:29.000Z
25469.2	2019-08-27T21:04:59.000Z
5798.833	2019-08-27T21:05:29.000Z
7703.933	2019-08-27T21:05:59.000Z
5504.833	2019-08-27T21:06:29.000Z
25601.634	2019-08-27T21:06:59.000Z
12526.6	2019-08-27T21:07:29.000Z
53088.033	2019-08-27T21:07:59.000Z
64020.466	2019-08-27T21:08:29.000Z
55441.134	2019-08-27T21:08:59.000Z
55852.433	2019-08-27T21:09:29.000Z
58931.167	2019-08-27T21:09:59.000Z
59752.567	2019-08-27T21:10:29.000Z
53380	2019-08-27T21:10:59.000Z
45628.467	2019-08-27T21:11:29.000Z
41551.9	2019-08-27T21:11:59.000Z
4735.1	2019-08-27T21:12:29.000Z
2858.067	2019-08-27T21:12:59.000Z
4070.666	2019-08-27T21:13:29.000Z
3448.266	2019-08-27T21:13:59.000Z
49214.233	2019-08-27T21:14:29.000Z
5097.7	2019-08-27T21:14:59.000Z
9328.333	2019-08-27T21:15:29.000Z
29478.466	2019-08-27T21:15:59.000Z
65771.167	2019-08-27T21:16:29.000Z
53534.6	2019-08-27T21:16:59.000Z
26447.933	2019-08-27T21:17:29.000Z
3733.766	2019-08-27T21:17:59.000Z
4896.433	2019-08-27T21:18:29.000Z
10378.667	2019-08-27T21:18:59.000Z
3854.267	2019-08-27T21:19:29.000Z
3202.9	2019-08-27T21:19:59.000Z
11231.534	2019-08-27T21:20:29.000Z
82469.3	2019-08-27T21:20:59.000Z
15343.934	2019-08-27T21:21:29.000Z
59411.1	2019-08-27T21:21:59.000Z
27651.167	2019-08-27T21:22:29.000Z
11799.767	2019-08-27T21:22:59.000Z
43185.567	2019-08-27T21:23:29.000Z
66386.767	2019-08-27T21:23:59.000Z
106430.3	2019-08-27T21:24:29.000Z
98045.866	2019-08-27T21:24:59.000Z
34186.534	2019-08-27T21:25:29.000Z
39743.9	2019-08-27T21:25:59.000Z
31309.9	2019-08-27T21:26:29.000Z
25360.067	2019-08-27T21:26:59.000Z
42146.533	2019-08-27T21:27:29.000Z
29823.466	2019-08-27T21:27:59.000Z
43639.567	2019-08-27T21:28:29.000Z
37881.467	2019-08-27T21:28:59.000Z
5820.867	2019-08-27T21:29:29.000Z
10917.434	2019-08-27T21:29:59.000Z
8368.367	2019-08-27T21:30:29.000Z
60192.467	2019-08-27T21:30:59.000Z
83432.033	2019-08-27T21:31:29.000Z
57132.333	2019-08-27T21:31:59.000Z
57759.567	2019-08-27T21:32:29.000Z
48425.8	2019-08-27T21:32:59.000Z
24787.533	2019-08-27T21:33:29.000Z
9466.666	2019-08-27T21:33:59.000Z
4426.4	2019-08-27T21:34:29.000Z
7393.433	2019-08-27T21:34:59.000Z
2589.9	2019-08-27T21:35:29.000Z
12561.933	2019-08-27T21:35:59.000Z
4580.9	2019-08-27T21:36:29.000Z
3876.466	2019-08-27T21:36:59.000Z
9466.833	2019-08-27T21:37:29.000Z
11835.166	2019-08-27T21:37:59.000Z
4767.6	2019-08-27T21:38:29.000Z
13430.5	2019-08-27T21:38:59.000Z
3085.8	2019-08-27T21:39:29.000Z
4501.6	2019-08-27T21:39:59.000Z
10388.734	2019-08-27T21:40:29.000Z
15101.034	2019-08-27T21:40:59.000Z
5466.167	2019-08-27T21:41:29.000Z
5190.766	2019-08-27T21:41:59.000Z
3761.867	2019-08-27T21:42:29.000Z
4515.766	2019-08-27T21:42:59.000Z
21038.233	2019-08-27T21:43:29.000Z
7440.2	2019-08-27T21:43:59.000Z
17666.933	2019-08-27T21:44:29.000Z
7094.667	2019-08-27T21:44:59.000Z
12969.833	2019-08-27T21:45:29.000Z
31767.533	2019-08-27T21:45:59.000Z
29595.533	2019-08-27T21:46:29.000Z
36131.7	2019-08-27T21:46:59.000Z
8856.3	2019-08-27T21:47:29.000Z
7197.933	2019-08-27T21:47:59.000Z
5618.6	2019-08-27T21:48:29.000Z
20626.367	2019-08-27T21:48:59.000Z
55465.467	2019-08-27T21:49:29.000Z
56377.8	2019-08-27T21:49:59.000Z
84163.434	2019-08-27T21:50:29.000Z
58137.7	2019-08-27T21:50:59.000Z
58823.367	2019-08-27T21:51:29.000Z
80540.467	2019-08-27T21:51:59.000Z
100308.133	2019-08-27T21:52:29.000Z
77150.833	2019-08-27T21:52:59.000Z
69706.7	2019-08-27T21:53:29.000Z
72993.533	2019-08-27T21:53:59.000Z
87509.3	2019-08-27T21:54:29.000Z
109817.1	2019-08-27T21:54:59.000Z
117899.3	2019-08-27T21:55:29.000Z
79302.3	2019-08-27T21:55:59.000Z
71436	2019-08-27T21:56:29.000Z
63872.9	2019-08-27T21:56:59.000Z
66698.4	2019-08-27T21:57:29.000Z
68060.866	2019-08-27T21:57:59.000Z
52923.1	2019-08-27T21:58:29.000Z
69359.733	2019-08-27T21:58:59.000Z
63310.633	2019-08-27T21:59:29.000Z
65372.667	2019-08-27T21:59:59.000Z
63682.9	2019-08-27T22:00:29.000Z
86368.3	2019-08-27T22:00:59.000Z
104819.9	2019-08-27T22:01:29.000Z
113336.466	2019-08-27T22:01:59.000Z
105690.233	2019-08-27T22:02:29.000Z
108761.167	2019-08-27T22:02:59.000Z
55860.266	2019-08-27T22:03:29.000Z
88544.734	2019-08-27T22:03:59.000Z
109209.333	2019-08-27T22:04:29.000Z
80573.1	2019-08-27T22:04:59.000Z
56383.767	2019-08-27T22:05:29.000Z
51913.067	2019-08-27T22:05:59.000Z
54287.3	2019-08-27T22:06:29.000Z
53006.367	2019-08-27T22:06:59.000Z
53775.866	2019-08-27T22:07:29.000Z
54863.8	2019-08-27T22:07:59.000Z
54953	2019-08-27T22:08:29.000Z
45819.6	2019-08-27T22:08:59.000Z
4370	2019-08-27T22:09:29.000Z
14627.5	2019-08-27T22:09:59.000Z
48104.7	2019-08-27T22:10:29.000Z
61308	2019-08-27T22:10:59.000Z
64640.4	2019-08-27T22:11:29.000Z
65319.3	2019-08-27T22:11:59.000Z
57505.7	2019-08-27T22:12:29.000Z
57398.834	2019-08-27T22:12:59.000Z
55080.766	2019-08-27T22:13:29.000Z
51532.266	2019-08-27T22:13:59.000Z
4622.2	2019-08-27T22:14:29.000Z
3888.067	2019-08-27T22:14:59.000Z
9485.833	2019-08-27T22:15:29.000Z
4338.534	2019-08-27T22:15:59.000Z
8244.5	2019-08-27T22:16:29.000Z
2602.8	2019-08-27T22:16:59.000Z
7114.067	2019-08-27T22:17:29.000Z
31964.533	2019-08-27T22:17:59.000Z
40564.734	2019-08-27T22:18:29.000Z
32151.966	2019-08-27T22:18:59.000Z
86040.3	2019-08-27T22:19:29.000Z
83058	2019-08-27T22:19:59.000Z
76128.233	2019-08-27T22:20:29.000Z
82316.233	2019-08-27T22:20:59.000Z
82112.834	2019-08-27T22:21:29.000Z
81534.766	2019-08-27T22:21:59.000Z
80909.033	2019-08-27T22:22:29.000Z
95368.3	2019-08-27T22:22:59.000Z
81242.2	2019-08-27T22:23:29.000Z
77704.8	2019-08-27T22:23:59.000Z
88203.733	2019-08-27T22:24:29.000Z
80775.367	2019-08-27T22:24:59.000Z
68350.234	2019-08-27T22:25:29.000Z
78272.734	2019-08-27T22:25:59.000Z
96423.567	2019-08-27T22:26:29.000Z
83910.9	2019-08-27T22:26:59.000Z
93076.233	2019-08-27T22:27:29.000Z
76651.6	2019-08-27T22:27:59.000Z
73879.433	2019-08-27T22:28:29.000Z
70619.3	2019-08-27T22:28:59.000Z
80440.067	2019-08-27T22:29:29.000Z
70903.934	2019-08-27T22:29:59.000Z
6228.567	2019-08-27T22:30:29.000Z
8595.667	2019-08-27T22:30:59.000Z
5192.633	2019-08-27T22:31:29.000Z
2984.366	2019-08-27T22:31:59.000Z
5183.266	2019-08-27T22:32:29.000Z
2707.367	2019-08-27T22:32:59.000Z
3948.933	2019-08-27T22:33:29.000Z
3545.633	2019-08-27T22:33:59.000Z
4874.633	2019-08-27T22:34:29.000Z
43334.967	2019-08-27T22:34:59.000Z
53771.2	2019-08-27T22:35:29.000Z
61849.666	2019-08-27T22:35:59.000Z
68096.834	2019-08-27T22:36:29.000Z
78796.934	2019-08-27T22:36:59.000Z
62241.233	2019-08-27T22:37:29.000Z
64062.734	2019-08-27T22:37:59.000Z
63713.2	2019-08-27T22:38:29.000Z
69553.967	2019-08-27T22:38:59.000Z
70528	2019-08-27T22:39:29.000Z
65212.4	2019-08-27T22:39:59.000Z
67171.066	2019-08-27T22:40:29.000Z
89104.2	2019-08-27T22:40:59.000Z
67941.933	2019-08-27T22:41:29.000Z
76419.4	2019-08-27T22:41:59.000Z
75025.5	2019-08-27T22:42:29.000Z
84472.133	2019-08-27T22:42:59.000Z
81114.3	2019-08-27T22:43:29.000Z
76863.533	2019-08-27T22:43:59.000Z
73144.667	2019-08-27T22:44:29.000Z
71693.634	2019-08-27T22:44:59.000Z
50220.2	2019-08-27T22:45:29.000Z
18017.967	2019-08-27T22:45:59.000Z
10464.833	2019-08-27T22:46:29.000Z
64765.733	2019-08-27T22:46:59.000Z
65677.2	2019-08-27T22:47:29.000Z
55754.5	2019-08-27T22:47:59.000Z
13988.533	2019-08-27T22:48:29.000Z
16485.667	2019-08-27T22:48:59.000Z
4776.8	2019-08-27T22:49:29.000Z
6418.7	2019-08-27T22:49:59.000Z
44471.1	2019-08-27T22:50:29.000Z
61251.8	2019-08-27T22:50:59.000Z
57036.967	2019-08-27T22:51:29.000Z
69862.966	2019-08-27T22:51:59.000Z
46772.834	2019-08-27T22:52:29.000Z
11226.2	2019-08-27T22:52:59.000Z
44722.8	2019-08-27T22:53:29.000Z
29811.633	2019-08-27T22:53:59.000Z
2353.567	2019-08-27T22:54:29.000Z
5349.5	2019-08-27T22:54:59.000Z
3063.7	2019-08-27T22:55:29.000Z
4644.867	2019-08-27T22:55:59.000Z
4415.266	2019-08-27T22:56:29.000Z
3920.7	2019-08-27T22:56:59.000Z
3562.7	2019-08-27T22:57:29.000Z
4178.7	2019-08-27T22:57:59.000Z
11680.233	2019-08-27T22:58:29.000Z
4323.266	2019-08-27T22:58:59.000Z
8198.367	2019-08-27T22:59:29.000Z
19920.666	2019-08-27T22:59:59.000Z
9191.633	2019-08-27T23:00:29.000Z
6645.867	2019-08-27T23:00:59.000Z
15830.067	2019-08-27T23:01:29.000Z
4461.167	2019-08-27T23:01:59.000Z
8626.6	2019-08-27T23:02:29.000Z
4514.267	2019-08-27T23:02:59.000Z
3820.633	2019-08-27T23:03:29.000Z
5217.466	2019-08-27T23:03:59.000Z
17635.266	2019-08-27T23:04:29.000Z
4832	2019-08-27T23:04:59.000Z
31584.633	2019-08-27T23:05:29.000Z
19515.733	2019-08-27T23:05:59.000Z
56414.533	2019-08-27T23:06:29.000Z
50238.4	2019-08-27T23:06:59.000Z
56248.067	2019-08-27T23:07:29.000Z
52269.666	2019-08-27T23:07:59.000Z
52108.166	2019-08-27T23:08:29.000Z
58536.666	2019-08-27T23:08:59.000Z
41126	2019-08-27T23:09:29.000Z
91036.866	2019-08-27T23:09:59.000Z
69070	2019-08-27T23:10:29.000Z
68791.267	2019-08-27T23:10:59.000Z
54394.233	2019-08-27T23:11:29.000Z
6727.434	2019-08-27T23:11:59.000Z
3643.134	2019-08-27T23:12:29.000Z
4370.633	2019-08-27T23:12:59.000Z
3438.967	2019-08-27T23:13:29.000Z
5015.1	2019-08-27T23:13:59.000Z
3387.466	2019-08-27T23:14:29.000Z
5446.334	2019-08-27T23:14:59.000Z
3032.3	2019-08-27T23:15:29.000Z
4271.467	2019-08-27T23:15:59.000Z
36462.367	2019-08-27T23:16:29.000Z
13161.366	2019-08-27T23:16:59.000Z
11369.7	2019-08-27T23:17:29.000Z
4568.166	2019-08-27T23:17:59.000Z
3056.4	2019-08-27T23:18:29.000Z
5445.6	2019-08-27T23:18:59.000Z
3611.267	2019-08-27T23:19:29.000Z
4787.666	2019-08-27T23:19:59.000Z
3936.167	2019-08-27T23:20:29.000Z
3912.034	2019-08-27T23:20:59.000Z
4850.2	2019-08-27T23:21:29.000Z
3465.1	2019-08-27T23:21:59.000Z
25798.433	2019-08-27T23:22:29.000Z
9750.866	2019-08-27T23:22:59.000Z
16008.6	2019-08-27T23:23:29.000Z
5051.4	2019-08-27T23:23:59.000Z
10054.1	2019-08-27T23:24:29.000Z
9413.1	2019-08-27T23:24:59.000Z
4740.8	2019-08-27T23:25:29.000Z
5081.867	2019-08-27T23:25:59.000Z
16000.4	2019-08-27T23:26:29.000Z
21747.567	2019-08-27T23:26:59.000Z
44575.233	2019-08-27T23:27:29.000Z
9265.167	2019-08-27T23:27:59.000Z
9459.1	2019-08-27T23:30:29.000Z
4227.1	2019-08-27T23:30:59.000Z
5776.8	2019-08-27T23:31:29.000Z
4130.367	2019-08-27T23:31:59.000Z
5908.033	2019-08-27T23:32:29.000Z
4215.733	2019-08-27T23:32:59.000Z
4796.734	2019-08-27T23:33:29.000Z
3870.466	2019-08-27T23:33:59.000Z
2865.434	2019-08-27T23:34:29.000Z
3717.167	2019-08-27T23:34:59.000Z
8916.5	2019-08-27T23:35:29.000Z
4929.966	2019-08-27T23:35:59.000Z
6127.534	2019-08-27T23:36:29.000Z
5119.466	2019-08-27T23:36:59.000Z
3799.833	2019-08-27T23:37:29.000Z
5670.7	2019-08-27T23:37:59.000Z
3660.3	2019-08-27T23:38:29.000Z
7969.433	2019-08-27T23:38:59.000Z
4992.2	2019-08-27T23:39:29.000Z
4486.833	2019-08-27T23:39:59.000Z
4224.333	2019-08-27T23:40:29.000Z
4566.366	2019-08-27T23:40:59.000Z
15581.233	2019-08-27T23:41:29.000Z
5434.833	2019-08-27T23:41:59.000Z
2954	2019-08-27T23:42:29.000Z
30995.566	2019-08-27T23:42:59.000Z
35448.767	2019-08-27T23:43:29.000Z
45298.134	2019-08-27T23:43:59.000Z
5142.866	2019-08-27T23:44:29.000Z
5790.867	2019-08-27T23:44:59.000Z
4627.2	2019-08-27T23:45:29.000Z
9949.166	2019-08-27T23:45:59.000Z
3372.934	2019-08-27T23:46:29.000Z
4749	2019-08-27T23:46:59.000Z
2614.333	2019-08-27T23:47:29.000Z
4950.134	2019-08-27T23:47:59.000Z
2183.333	2019-08-27T23:48:29.000Z
3935.933	2019-08-27T23:48:59.000Z
5566.867	2019-08-27T23:49:29.000Z
3993.667	2019-08-27T23:49:59.000Z
2850.833	2019-08-27T23:50:29.000Z
4258.2	2019-08-27T23:50:59.000Z
3296.933	2019-08-27T23:51:29.000Z
12034.333	2019-08-27T23:51:59.000Z
3419.967	2019-08-27T23:52:29.000Z
3922.866	2019-08-27T23:52:59.000Z
2426.3	2019-08-27T23:53:29.000Z
3980.667	2019-08-27T23:53:59.000Z
3635.9	2019-08-27T23:54:29.000Z
9436.233	2019-08-27T23:54:59.000Z
6478.433	2019-08-27T23:55:29.000Z
5423.433	2019-08-27T23:55:59.000Z
4149.833	2019-08-27T23:56:29.000Z
4189.4	2019-08-27T23:56:59.000Z
3057.334	2019-08-27T23:57:29.000Z
7137.7	2019-08-27T23:57:59.000Z
3111.1	2019-08-27T23:58:29.000Z
4069.9	2019-08-27T23:58:59.000Z
3379.466	2019-08-27T23:59:29.000Z
3652.266	2019-08-27T23:59:59.000Z
3632.433	2019-08-28T00:00:29.000Z
4083.133	2019-08-28T00:00:59.000Z
9582.234	2019-08-28T00:01:29.000Z
3945.2	2019-08-28T00:01:59.000Z
2333.633	2019-08-28T00:02:29.000Z
3946.566	2019-08-28T00:02:59.000Z
2749.5	2019-08-28T00:03:29.000Z
3444.733	2019-08-28T00:03:59.000Z
2441.267	2019-08-28T00:04:29.000Z
4591.5	2019-08-28T00:04:59.000Z
3622.533	2019-08-28T00:05:29.000Z
4833.9	2019-08-28T00:05:59.000Z
2791.8	2019-08-28T00:06:29.000Z
4163.633	2019-08-28T00:06:59.000Z
2755.334	2019-08-28T00:07:29.000Z
28040	2019-08-28T00:07:59.000Z
2742.334	2019-08-28T00:08:29.000Z
3982.1	2019-08-28T00:08:59.000Z
5814.834	2019-08-28T00:09:29.000Z
12055.966	2019-08-28T00:09:59.000Z
25366.7	2019-08-28T00:10:29.000Z
4104.133	2019-08-28T00:10:59.000Z
18441.666	2019-08-28T00:11:29.000Z
7985.133	2019-08-28T00:11:59.000Z
4217.166	2019-08-28T00:12:29.000Z
17955.6	2019-08-28T00:12:59.000Z
5951.2	2019-08-28T00:13:29.000Z
9583.867	2019-08-28T00:13:59.000Z
44939.7	2019-08-28T00:14:29.000Z
80992.634	2019-08-28T00:14:59.000Z
70394.433	2019-08-28T00:15:29.000Z
60722.5	2019-08-28T00:15:59.000Z
54060.2	2019-08-28T00:16:29.000Z
56785.866	2019-08-28T00:16:59.000Z
19306.4	2019-08-28T00:17:29.000Z
80335.2	2019-08-28T00:17:59.000Z
82059.066	2019-08-28T00:18:29.000Z
65319.333	2019-08-28T00:18:59.000Z
61237.667	2019-08-28T00:19:29.000Z
67512.1	2019-08-28T00:19:59.000Z
82325.534	2019-08-28T00:20:29.000Z
72455.934	2019-08-28T00:20:59.000Z
70063.333	2019-08-28T00:21:29.000Z
68673.234	2019-08-28T00:21:59.000Z
71658.166	2019-08-28T00:22:29.000Z
70082.033	2019-08-28T00:22:59.000Z
61017.934	2019-08-28T00:23:29.000Z
71617.433	2019-08-28T00:23:59.000Z
72037	2019-08-28T00:24:29.000Z
76153.333	2019-08-28T00:24:59.000Z
81365.867	2019-08-28T00:25:29.000Z
77071.5	2019-08-28T00:25:59.000Z
68943.467	2019-08-28T00:26:29.000Z
68147.233	2019-08-28T00:26:59.000Z
60011.733	2019-08-28T00:27:29.000Z
60938.2	2019-08-28T00:27:59.000Z
76565.533	2019-08-28T00:28:29.000Z
72168.633	2019-08-28T00:28:59.000Z
70384.834	2019-08-28T00:29:29.000Z
85135.134	2019-08-28T00:29:59.000Z
80133.6	2019-08-28T00:30:29.000Z
78128.2	2019-08-28T00:30:59.000Z
80230.7	2019-08-28T00:31:29.000Z
89158.334	2019-08-28T00:31:59.000Z
78758.167	2019-08-28T00:32:29.000Z
78658.866	2019-08-28T00:32:59.000Z
83021.366	2019-08-28T00:33:29.000Z
69070.6	2019-08-28T00:33:59.000Z
73600.067	2019-08-28T00:34:29.000Z
75937.7	2019-08-28T00:34:59.000Z
74534.9	2019-08-28T00:35:29.000Z
75318.2	2019-08-28T00:35:59.000Z
82411.3	2019-08-28T00:36:29.000Z
68671.2	2019-08-28T00:36:59.000Z
73399.967	2019-08-28T00:37:29.000Z
124994.033	2019-08-28T00:37:59.000Z
56851.833	2019-08-28T00:38:29.000Z
3655.767	2019-08-28T00:38:59.000Z
5520.533	2019-08-28T00:39:29.000Z
3172.866	2019-08-28T00:39:59.000Z
4346.9	2019-08-28T00:40:29.000Z
3543.034	2019-08-28T00:40:59.000Z
4544.433	2019-08-28T00:41:29.000Z
3147.5	2019-08-28T00:41:59.000Z
3519.166	2019-08-28T00:42:29.000Z
2451.1	2019-08-28T00:42:59.000Z
3783.5	2019-08-28T00:43:29.000Z
13642.366	2019-08-28T00:45:26.000Z
4232.833	2019-08-28T00:45:56.000Z
6211	2019-08-28T00:46:26.000Z
6255.6	2019-08-28T00:46:56.000Z
6221.3	2019-08-28T00:47:26.000Z
2063.9	2019-08-28T00:47:56.000Z
5532.5	2019-08-28T00:48:26.000Z
3119.067	2019-08-28T00:48:56.000Z
5472.333	2019-08-28T00:49:26.000Z
37696.767	2019-08-28T00:49:56.000Z
31863.867	2019-08-28T00:50:26.000Z
72956	2019-08-28T00:50:56.000Z
71939.1	2019-08-28T00:51:26.000Z
61830.833	2019-08-28T00:51:56.000Z
65596.067	2019-08-28T00:52:26.000Z
65755.1	2019-08-28T00:52:56.000Z
77770.9	2019-08-28T00:53:26.000Z
100325.833	2019-08-28T00:53:56.000Z
